datetime,open,high,low,close,volume,변동 %
2019-01-09 0:00,3885.00,3915.00,3880.00,3905.00,2.00K,0.0026
2019-01-10 0:00,3905.00,4035.00,3905.00,4005.00,4.11K,0.0256
2019-01-11 0:00,4010.00,4035.00,3995.00,4010.00,1.89K,0.0012
2019-01-12 0:00,4005.00,4100.00,4000.00,4079.00,0.58K,0.0172
2019-01-13 0:00,4087.50,4095.00,4047.50,4085.00,-,0.0015
2019-01-14 0:00,4090.00,4145.00,4040.00,4125.00,1.90K,0.0098
2019-01-15 0:00,4135.00,5095.00,4130.00,4775.00,10.44K,0.1576
2019-01-16 0:00,4810.00,5325.00,4810.00,5150.00,16.12K,0.0785
2019-01-17 0:00,5210.00,5275.00,4780.00,4840.00,21.78K,-0.0602
2019-01-18 0:00,4935.00,5070.00,4890.00,5020.00,9.56K,0.0372
2019-01-19 0:00,4985.00,5275.00,4985.00,5200.00,-,0.0359
2019-01-20 0:00,5165.00,5370.00,5130.00,5210.00,16.17K,0.0019
2019-01-21 0:00,5290.00,5320.00,5150.00,5220.00,8.97K,0.0019
2019-01-22 0:00,5220.00,5480.00,5160.00,5415.00,7.84K,0.0374
2019-01-23 0:00,5300.00,5355.00,4965.00,5075.00,11.27K,-0.0628
2019-01-24 0:00,5030.00,5125.00,4900.00,5065.00,7.93K,-0.002
2019-01-25 0:00,5102.50,5192.50,5062.50,5167.50,-,0.0202
2019-01-26 0:00,5110.00,5200.00,4945.00,5010.00,10.08K,-0.0305
2019-01-27 0:00,5030.00,5235.00,5025.00,5200.00,6.80K,0.0379
2019-01-28 0:00,5215.00,5285.00,5185.00,5235.00,6.70K,0.0067
2019-01-29 0:00,5230.00,5325.00,5205.00,5295.00,6.45K,0.0115
2019-01-30 0:00,5320.00,5320.00,5320.00,5320.00,-,0.0047
2019-01-31 0:00,5212.50,5305.00,5212.50,5305.00,-,-0.0028
2019-02-01 0:00,5275.00,5450.00,5255.00,5395.00,9.80K,0.017
2019-02-02 0:00,5400.00,5665.00,5375.00,5590.00,10.60K,0.0361
2019-02-03 0:00,5580.00,5625.00,5370.00,5435.00,11.09K,-0.0277
2019-02-04 0:00,5440.00,5510.00,5380.00,5490.00,3.54K,0.0101
2019-02-05 0:00,5400.00,5400.00,4945.00,5162.30,1.29K,-0.0597
2019-02-06 0:00,5345.00,5345.00,5042.50,5150.00,-,-0.0024
2019-02-07 0:00,5095.00,5185.00,5070.00,5140.00,3.42K,-0.0019
2019-02-08 0:00,5140.00,5285.00,5090.00,5230.00,4.09K,0.0175
2019-02-09 0:00,5250.00,5350.00,5250.00,5300.00,3.56K,0.0134
2019-02-10 0:00,5285.00,5415.00,5280.00,5390.00,4.55K,0.017
2019-02-11 0:00,5390.00,5800.00,5355.00,5670.00,13.23K,0.0519
2019-02-12 0:00,5785.00,5815.00,5712.50,5722.50,-,0.0093
2019-02-13 0:00,5735.00,5795.00,5565.00,5745.00,7.08K,0.0039
2019-02-14 0:00,5700.00,5985.00,5685.00,5845.00,10.09K,0.0174
2019-02-15 0:00,5885.00,5915.00,5640.00,5900.00,7.02K,0.0094
2019-02-16 0:00,5905.00,6120.00,5850.00,6065.00,6.97K,0.028
2019-02-17 0:00,6125.00,6430.00,6110.00,6365.00,9.80K,0.0495
2019-02-18 0:00,6262.50,7240.00,6262.50,6985.00,-,0.0974
2019-02-19 0:00,7150.00,8030.00,6870.00,7950.00,31.43K,0.1382
2019-02-20 0:00,8145.00,8385.00,7630.00,7780.00,26.37K,-0.0214
2019-02-21 0:00,7815.00,8300.00,7815.00,8225.00,13.41K,0.0572
2019-02-22 0:00,8185.00,8445.00,7725.00,7875.00,19.97K,-0.0426
2019-02-23 0:00,7940.00,7990.00,6320.00,7180.00,15.47K,-0.0883
2019-02-24 0:00,7055.00,8375.00,7055.00,8247.50,-,0.1487
2019-02-25 0:00,8075.00,8380.00,7620.00,7850.00,15.20K,-0.0482
2019-02-26 0:00,8065.00,8140.00,7840.00,8050.00,7.78K,0.0255
2019-02-27 0:00,8030.00,8075.00,7710.00,7950.00,10.83K,-0.0124
2019-02-28 0:00,7685.00,7895.00,7485.00,7810.00,10.99K,-0.0176
2019-03-01 0:00,7845.00,8230.00,7815.00,8085.00,12.00K,0.0352
2019-03-02 0:00,8067.50,8920.00,8067.50,8835.00,-,0.0928
2019-03-03 0:00,8835.00,9065.00,8775.00,8882.50,-,0.0054
2019-03-04 0:00,8660.00,9035.00,8550.00,8705.00,18.55K,-0.02
2019-03-05 0:00,8730.00,8775.00,8420.00,8690.00,11.72K,-0.0017
2019-03-06 0:00,8660.00,9125.00,8345.00,8620.00,11.45K,-0.0081
2019-03-07 0:00,8290.00,8440.00,8100.00,8414.20,-,-0.0239
2019-03-08 0:00,8610.00,8865.00,8550.00,8840.00,-,0.0506
2019-03-09 0:00,8730.00,8865.00,8385.00,8640.00,4.64K,-0.0226
2019-03-10 0:00,8560.00,8565.00,7515.00,7625.00,11.78K,-0.1175
2019-03-11 0:00,7525.00,7970.00,7435.00,7835.00,2.85K,0.0275
2019-03-12 0:00,7745.00,7915.00,7460.00,7610.00,4.39K,-0.0287
2019-03-13 0:00,7765.00,8175.00,7740.00,8010.00,2.93K,0.0526
2019-03-14 0:00,8200.00,8200.00,7515.00,7665.00,-,-0.0431
2019-03-15 0:00,7675.00,8115.00,7515.00,8010.00,3.26K,0.045
2019-03-16 0:00,7980.00,8085.00,7720.00,7920.00,2.54K,-0.0112
2019-03-17 0:00,7930.00,8340.00,7830.00,8195.00,3.93K,0.0347
2019-03-18 0:00,8180.00,8330.00,8070.00,8285.00,2.08K,0.011
2019-03-19 0:00,8365.00,8515.00,8215.00,8440.00,2.08K,0.0187
2019-03-20 0:00,9065.00,9247.50,9060.00,9080.00,-,0.0758
2019-03-21 0:00,9065.00,9495.00,9055.00,9380.00,6.93K,0.033
2019-03-22 0:00,9365.00,9575.00,8985.00,9115.00,6.73K,-0.0283
2019-03-23 0:00,9020.00,9255.00,8985.00,9210.00,2.22K,0.0104
2019-03-24 0:00,9320.00,9705.00,9260.00,9625.00,5.35K,0.0451
2019-03-25 0:00,9615.00,10060.00,9560.00,9980.00,6.91K,0.0369
2019-03-26 0:00,10125.00,11220.00,10125.00,11030.00,-,0.1052
2019-03-27 0:00,10925.00,11160.00,10615.00,10945.00,9.90K,-0.0077
2019-03-28 0:00,11035.00,11525.00,11010.00,11380.00,10.35K,0.0397
2019-03-29 0:00,11520.00,13915.00,11520.00,13885.00,21.33K,0.2201
2019-03-30 0:00,12500.00,13340.00,10285.00,10855.00,23.27K,-0.2182
2019-03-31 0:00,10865.00,12020.00,10815.00,11763.80,0.39K,0.0837
2019-04-01 0:00,12052.50,12052.50,10880.00,10965.00,-,-0.0679
2019-04-02 0:00,11505.00,11505.00,10150.00,10375.00,9.77K,-0.0538
2019-04-03 0:00,10685.00,11120.00,9805.00,10990.00,6.87K,0.0593
2019-04-04 0:00,10890.00,11765.00,10855.00,11370.00,6.77K,0.0346
2019-04-05 0:00,12165.00,12230.00,11200.00,11300.00,-,-0.0062
2019-04-06 0:00,11485.00,12230.00,10910.00,11285.00,8.76K,-0.0013
2019-04-07 0:00,11217.50,11760.00,11217.50,11640.00,-,0.0315
2019-04-08 0:00,11630.00,12525.00,11500.00,12445.00,3.93K,0.0692
2019-04-09 0:00,12530.00,13115.00,12330.00,12760.00,6.43K,0.0253
2019-04-10 0:00,12825.00,13480.00,11760.00,12270.00,10.62K,-0.0384
2019-04-11 0:00,12130.00,12385.00,11045.00,11730.00,9.62K,-0.044
2019-04-12 0:00,11405.00,12005.00,11195.00,11730.00,3.36K,0
2019-04-13 0:00,11660.00,11845.00,10117.50,10217.50,-,-0.1289
2019-04-14 0:00,10945.00,11040.00,9915.00,10910.00,7.60K,0.0678
2019-04-15 0:00,10840.00,11155.00,9460.00,9730.00,8.51K,-0.1082
2019-04-16 0:00,9695.00,10025.00,9095.00,9795.00,8.04K,0.0067
2019-04-17 0:00,9825.00,10825.00,9345.00,10550.00,8.51K,0.0771
2019-04-18 0:00,10635.00,10845.00,10130.00,10460.00,4.70K,-0.0085
2019-04-19 0:00,10595.00,10825.00,10595.00,10710.00,-,0.0239
2019-04-20 0:00,10630.00,10720.00,10070.00,10145.00,5.22K,-0.0528
2019-04-21 0:00,10290.00,10370.00,9860.00,10150.00,3.69K,0.0005
2019-04-22 0:00,10155.00,10155.00,9485.00,9640.00,5.62K,-0.0502
2019-04-23 0:00,9780.00,10215.00,9735.00,9865.00,3.90K,0.0233
2019-04-24 0:00,9875.00,9955.00,9645.00,9763.50,0.92K,-0.0103
2019-04-25 0:00,9917.50,9917.50,9195.00,9610.00,-,-0.0157
2019-04-26 0:00,9575.00,9850.00,9195.00,9530.00,3.07K,-0.0083
2019-04-27 0:00,9565.00,9930.00,9470.00,9735.00,2.38K,0.0215
2019-04-28 0:00,9725.00,10295.00,9685.00,10115.00,2.20K,0.039
2019-04-29 0:00,10160.00,10665.00,10015.00,10450.00,1.88K,0.0331
2019-04-30 0:00,10595.00,10870.00,10490.00,10600.00,2.70K,0.0144
2019-05-01 0:00,10725.00,11267.50,10725.00,11127.50,-,0.0498
2019-05-02 0:00,11070.00,12130.00,11070.00,11910.00,4.07K,0.0703
2019-05-03 0:00,11925.00,12505.00,11700.00,11830.00,3.81K,-0.0067
2019-05-04 0:00,11600.00,12330.00,11325.00,11885.00,5.02K,0.0046
2019-05-05 0:00,12075.00,12205.00,11600.00,11690.00,2.43K,-0.0164
2019-05-06 0:00,11855.00,12235.00,11795.00,11945.00,3.52K,0.0218
2019-05-07 0:00,11640.00,11685.00,11597.50,11655.00,-,-0.0243
2019-05-08 0:00,11675.00,11695.00,11340.00,11560.00,1.83K,-0.0082
2019-05-09 0:00,11505.00,11570.00,10800.00,10945.00,4.15K,-0.0532
2019-05-10 0:00,10930.00,10955.00,10070.00,10160.00,6.02K,-0.0717
2019-05-11 0:00,10240.00,10440.00,9500.00,10130.00,7.41K,-0.003
2019-05-12 0:00,10400.00,10590.00,9765.00,10515.00,5.25K,0.038
2019-05-13 0:00,10477.50,10490.00,10167.50,10357.50,-,-0.015
2019-05-14 0:00,10445.00,10890.00,10305.00,10745.00,2.65K,0.0374
2019-05-15 0:00,10765.00,11015.00,10590.00,10775.00,2.56K,0.0028
2019-05-16 0:00,10815.00,10890.00,9850.00,10115.00,5.03K,-0.0613
2019-05-17 0:00,10040.00,10255.00,9765.00,10185.00,3.96K,0.0069
2019-05-18 0:00,10205.00,10535.00,10050.00,10460.00,3.32K,0.027
2019-05-19 0:00,10237.50,10367.50,10075.00,10250.00,-,-0.0201
2019-05-20 0:00,10030.00,10730.00,9970.00,10330.00,4.19K,0.0078
2019-05-21 0:00,10305.00,10410.00,10030.00,10165.00,3.66K,-0.016
2019-05-22 0:00,10150.00,10320.00,9470.00,9645.00,5.69K,-0.0512
2019-05-23 0:00,9695.00,9730.00,9305.00,9505.00,4.15K,-0.0145
2019-05-24 0:00,9500.00,9630.00,9385.00,9584.00,0.36K,0.0083
2019-05-25 0:00,9657.50,9932.50,9657.50,9877.50,-,0.0306
2019-05-26 0:00,9895.00,10600.00,9845.00,10507.50,-,0.0638
2019-05-27 0:00,9795.00,10925.00,9795.00,10800.00,7.22K,0.0278
2019-05-28 0:00,10840.00,10965.00,10470.00,10835.00,3.70K,0.0032
2019-05-29 0:00,10790.00,10810.00,10530.00,10625.00,3.61K,-0.0194
2019-05-30 0:00,10635.00,11130.00,10230.00,10460.00,6.76K,-0.0155
2019-05-31 0:00,10405.00,10522.50,10405.00,10475.00,-,0.0014
2019-06-01 0:00,10490.00,10620.00,10115.00,10370.00,3.97K,-0.01
2019-06-02 0:00,10360.00,10455.00,9945.00,10060.00,3.40K,-0.0299
2019-06-03 0:00,10145.00,10345.00,9900.00,10125.00,3.53K,0.0065
2019-06-04 0:00,10160.00,10470.00,10085.00,10410.00,3.10K,0.0281
2019-06-05 0:00,10480.00,10560.00,10205.00,10265.00,2.88K,-0.0139
2019-06-06 0:00,10485.00,10502.50,10335.00,10365.00,-,0.0097
2019-06-07 0:00,10335.00,10430.00,10105.00,10135.00,2.31K,-0.0222
2019-06-08 0:00,10305.00,10405.00,10185.00,10305.00,1.58K,0.0168
2019-06-09 0:00,10250.00,10310.00,10120.00,10205.00,1.58K,-0.0097
2019-06-10 0:00,10315.00,10450.00,9605.00,10155.00,4.34K,-0.0049
2019-06-11 0:00,10155.00,10355.00,10095.00,10180.00,2.40K,0.0025
2019-06-12 0:00,10232.50,10232.50,10035.00,10045.00,-,-0.0133
2019-06-13 0:00,10125.00,10125.00,9690.00,9805.00,4.65K,-0.0239
2019-06-14 0:00,9770.00,9780.00,7995.00,8380.00,10.53K,-0.1453
2019-06-15 0:00,8670.00,8785.00,8205.00,8350.00,5.82K,-0.0036
2019-06-16 0:00,8515.00,8670.00,7710.00,8145.00,5.37K,-0.0246
2019-06-17 0:00,8085.00,8140.00,7940.00,8004.50,0.45K,-0.0173
2019-06-18 0:00,7965.00,8172.50,7965.00,8075.00,-,0.0088
2019-06-19 0:00,8090.00,8415.00,7710.00,8335.00,4.98K,0.0322
2019-06-20 0:00,8360.00,8560.00,8235.00,8325.00,3.54K,-0.0012
2019-06-21 0:00,8330.00,8400.00,8185.00,8270.00,1.86K,-0.0066
2019-06-22 0:00,8285.00,8435.00,8075.00,8160.00,2.58K,-0.0133
2019-06-23 0:00,8165.00,8310.00,8020.00,8225.00,1.99K,0.008
2019-06-24 0:00,8217.50,8217.50,7785.00,7835.00,-,-0.0474
2019-06-25 0:00,7900.00,8350.00,7745.00,8255.00,5.78K,0.0536
2019-06-26 0:00,8260.00,8365.00,8095.00,8170.00,2.28K,-0.0103
2019-06-27 0:00,8185.00,8780.00,8125.00,8645.00,4.72K,0.0581
2019-06-28 0:00,8605.00,8670.00,8445.00,8595.00,2.72K,-0.0058
2019-06-29 0:00,8595.00,8850.00,8285.00,8355.00,4.13K,-0.0279
2019-06-30 0:00,8327.50,8330.00,8252.50,8282.50,-,-0.0087
2019-07-01 0:00,8255.00,8435.00,8220.00,8355.00,1.77K,0.0088
2019-07-02 0:00,8340.00,8435.00,8085.00,8170.00,2.75K,-0.0221
2019-07-03 0:00,8150.00,8195.00,7900.00,7950.00,3.69K,-0.0269
2019-07-04 0:00,7975.00,8150.00,7935.00,8060.00,2.58K,0.0138
2019-07-05 0:00,8065.00,8130.00,7805.00,7960.00,3.41K,-0.0124
2019-07-06 0:00,8290.00,8300.00,8237.50,8297.50,-,0.0424
2019-07-07 0:00,8255.00,8380.00,8160.00,8205.00,3.64K,-0.0111
2019-07-08 0:00,8230.00,8330.00,8065.00,8165.00,2.45K,-0.0049
2019-07-09 0:00,8080.00,8110.00,7245.00,7475.00,5.77K,-0.0845
2019-07-10 0:00,7420.00,7515.00,7355.00,7490.00,3.21K,0.002
2019-07-11 0:00,7450.00,7720.00,7400.00,7678.50,0.56K,0.0252
2019-07-12 0:00,8667.50,9840.00,8667.50,9632.50,-,0.2545
2019-07-13 0:00,9700.00,10050.00,9330.00,9530.00,6.47K,-0.0106
2019-07-14 0:00,9585.00,9655.00,9155.00,9315.00,3.04K,-0.0226
2019-07-15 0:00,9540.00,9565.00,9060.00,9270.00,3.55K,-0.0048
2019-07-16 0:00,9225.00,9510.00,9000.00,9305.00,2.09K,0.0038
2019-07-17 0:00,9230.00,9360.00,9120.00,9235.00,2.64K,-0.0075
2019-07-18 0:00,9387.50,9387.50,9090.00,9247.50,-,0.0014
2019-07-19 0:00,9270.00,9790.00,9170.00,9565.00,3.45K,0.0343
2019-07-20 0:00,9480.00,9580.00,8360.00,9420.00,2.88K,-0.0152
2019-07-21 0:00,9405.00,9515.00,9325.00,9360.00,1.37K,-0.0064
2019-07-22 0:00,9425.00,9460.00,9125.00,9220.00,3.32K,-0.015
2019-07-23 0:00,9260.00,9305.00,8680.00,8845.00,5.49K,-0.0407
2019-07-24 0:00,8850.00,9132.50,8850.00,9045.00,-,0.0226
2019-07-25 0:00,9100.00,9135.00,8585.00,8750.00,3.62K,-0.0326
2019-07-26 0:00,8735.00,8915.00,8555.00,8835.00,3.55K,0.0097
2019-07-27 0:00,8815.00,8880.00,8730.00,8785.00,2.12K,-0.0057
2019-07-28 0:00,8805.00,8830.00,8590.00,8675.00,2.34K,-0.0125
2019-07-29 0:00,8680.00,8820.00,8355.00,8505.00,4.10K,-0.0196
2019-07-30 0:00,8557.50,8662.50,8495.00,8505.00,-,0
2019-07-31 0:00,8550.00,8565.00,8005.00,8205.00,4.00K,-0.0353
2019-08-01 0:00,8200.00,8215.00,8005.00,8110.00,3.01K,-0.0116
2019-08-02 0:00,8145.00,8275.00,8045.00,8110.00,3.89K,0
2019-08-03 0:00,8110.00,8140.00,7360.00,7580.00,5.63K,-0.0654
2019-08-04 0:00,7620.00,7735.00,6775.00,7330.00,9.94K,-0.033
2019-08-05 0:00,7440.00,7440.00,6870.00,6910.00,-,-0.0573
2019-08-06 0:00,7050.00,7375.00,6510.00,7165.00,10.02K,0.0369
2019-08-07 0:00,7205.00,7345.00,7015.00,7115.00,5.90K,-0.007
2019-08-08 0:00,7150.00,7700.00,6835.00,7570.00,8.58K,0.0639
2019-08-09 0:00,7547.50,7657.50,7365.00,7425.00,-,-0.0192
2019-08-10 0:00,7530.00,7800.00,7365.00,7775.70,2.45K,0.0472
2019-08-11 0:00,7812.50,7850.00,7452.50,7462.50,-,-0.0403
2019-08-12 0:00,7465.00,7555.00,7195.00,7335.00,4.33K,-0.0171
2019-08-13 0:00,7370.00,7445.00,7260.00,7340.00,1.71K,0.0007
2019-08-14 0:00,7335.00,7965.00,7085.00,7220.00,8.67K,-0.0163
2019-08-15 0:00,7255.00,7525.00,7180.00,7420.00,4.44K,0.0277
2019-08-16 0:00,7435.00,7655.00,7335.00,7460.00,3.51K,0.0054
2019-08-17 0:00,7467.50,7585.00,7427.50,7550.00,-,0.0121
2019-08-18 0:00,7570.00,7705.00,7290.00,7320.00,3.53K,-0.0305
2019-08-19 0:00,7345.00,7410.00,7165.00,7215.00,3.36K,-0.0143
2019-08-20 0:00,7250.00,7290.00,7130.00,7175.00,2.98K,-0.0055
2019-08-21 0:00,7210.00,7370.00,7070.00,7265.00,4.52K,0.0125
2019-08-22 0:00,7215.00,7335.00,7200.00,7265.00,3.65K,0
2019-08-23 0:00,7215.00,7287.50,7082.50,7110.00,-,-0.0213
2019-08-24 0:00,7120.00,7145.00,6790.00,6860.00,7.72K,-0.0352
2019-08-25 0:00,6880.00,6940.00,6560.00,6580.00,5.98K,-0.0408
2019-08-26 0:00,6575.00,7235.00,6420.00,7135.00,11.82K,0.0843
2019-08-27 0:00,7280.00,7440.00,7055.00,7165.00,4.60K,0.0042
2019-08-28 0:00,7160.00,7235.00,7085.00,7230.00,2.48K,0.0091
2019-08-29 0:00,7262.50,7577.50,7225.00,7560.00,-,0.0456
2019-08-30 0:00,7420.00,7715.00,7290.00,7410.00,7.85K,-0.0198
2019-08-31 0:00,7330.00,7430.00,7215.00,7235.00,3.52K,-0.0236
2019-09-01 0:00,7265.00,7407.50,7265.00,7407.50,-,0.0238
2019-09-02 0:00,7220.00,7445.00,7170.00,7250.00,4.30K,-0.0213
2019-09-03 0:00,7195.00,7245.00,7055.00,7203.80,0.61K,-0.0064
2019-09-04 0:00,7270.00,7470.00,7187.50,7445.00,-,0.0335
2019-09-05 0:00,7445.00,7480.00,7245.00,7285.00,3.12K,-0.0215
2019-09-06 0:00,7295.00,7350.00,7160.00,7210.00,2.95K,-0.0103
2019-09-07 0:00,7220.00,7230.00,7202.50,7210.00,-,0
2019-09-08 0:00,7225.00,7225.00,6900.00,6940.00,4.75K,-0.0374
2019-09-09 0:00,6960.00,7500.00,6860.00,7385.00,8.66K,0.0641
2019-09-10 0:00,7402.50,7445.00,7385.00,7432.50,-,0.0064
2019-09-11 0:00,7435.00,7685.00,7385.00,7615.00,6.10K,0.0246
2019-09-12 0:00,7725.00,8300.00,7725.00,8280.00,11.53K,0.0873
2019-09-13 0:00,8165.00,8595.00,7915.00,8110.00,16.33K,-0.0205
2019-09-14 0:00,8120.00,8170.00,7800.00,7885.00,10.40K,-0.0277
2019-09-15 0:00,7855.00,8220.00,7700.00,8135.00,13.11K,0.0317
2019-09-16 0:00,7965.00,8282.50,7965.00,8282.50,-,0.0181
2019-09-17 0:00,8235.00,8300.00,8100.00,8200.00,3.21K,-0.01
2019-09-18 0:00,8165.00,8955.00,8150.00,8750.00,13.50K,0.0671
2019-09-19 0:00,8810.00,8995.00,8635.00,8880.00,7.02K,0.0149
2019-09-20 0:00,8925.00,8955.00,8615.00,8790.00,5.82K,-0.0101
2019-09-21 0:00,8765.00,9085.00,8720.00,8925.00,6.90K,0.0154
2019-09-22 0:00,8835.00,8922.50,8645.00,8740.00,-,-0.0207
2019-09-23 0:00,8740.00,8760.00,8535.00,8670.00,-,-0.008
2019-09-24 0:00,8720.00,8825.00,8515.00,8750.00,7.46K,0.0092
2019-09-25 0:00,8775.00,8865.00,8600.00,8680.00,4.72K,-0.008
2019-09-26 0:00,8665.00,8705.00,8290.00,8370.00,13.85K,-0.0357
2019-09-27 0:00,8410.00,8540.00,8235.00,8495.00,9.84K,0.0149
2019-09-28 0:00,8457.50,8680.00,8457.50,8665.00,-,0.02
2019-09-29 0:00,8595.00,9020.00,8575.00,8995.00,13.13K,0.0381
2019-09-30 0:00,8935.00,9215.00,8895.00,9060.00,15.88K,0.0072
2019-10-01 0:00,9040.00,9480.00,9040.00,9390.00,12.12K,0.0364
2019-10-02 0:00,9335.00,9570.00,9160.00,9555.00,15.04K,0.0176
2019-10-03 0:00,9555.00,9555.00,9180.00,9277.60,1.07K,-0.029
2019-10-04 0:00,9475.00,9540.00,9392.50,9452.50,-,0.0188
2019-10-05 0:00,9495.00,9790.00,9270.00,9410.00,8.92K,-0.0045
2019-10-06 0:00,9355.00,9440.00,9130.00,9255.00,8.19K,-0.0165
2019-10-07 0:00,9245.00,9945.00,9225.00,9830.00,14.31K,0.0621
2019-10-08 0:00,9800.00,10010.00,9685.00,9895.00,12.01K,0.0066
2019-10-09 0:00,9805.00,10030.00,9740.00,9845.00,8.52K,-0.0051
2019-10-10 0:00,9875.00,10337.50,9850.00,10312.50,-,0.0475
2019-10-11 0:00,10200.00,10360.00,9510.00,9935.00,6.78K,-0.0366
2019-10-12 0:00,9930.00,10570.00,9790.00,10405.00,15.83K,0.0473
2019-10-13 0:00,10325.00,10620.00,10315.00,10525.00,13.01K,0.0115
2019-10-14 0:00,10505.00,10670.00,10160.00,10305.00,16.24K,-0.0209
2019-10-15 0:00,10305.00,10635.00,10210.00,10495.00,8.77K,0.0184
2019-10-16 0:00,10335.00,10335.00,9930.00,9995.00,-,-0.0476
2019-10-17 0:00,9995.00,10040.00,9505.00,9757.50,-,-0.0238
2019-10-18 0:00,9980.00,10365.00,9505.00,10250.00,20.88K,0.0505
2019-10-19 0:00,10280.00,10545.00,9245.00,10225.00,9.02K,-0.0024
2019-10-20 0:00,9735.00,9735.00,9405.00,9615.00,3.92K,-0.0597
2019-10-21 0:00,9650.00,9830.00,9600.00,9740.00,2.13K,0.013
2019-10-22 0:00,9882.50,10195.00,9797.50,10180.00,-,0.0452
2019-10-23 0:00,9935.00,10075.00,9480.00,9600.00,7.38K,-0.057
2019-10-24 0:00,9640.00,9695.00,9240.00,9320.00,4.06K,-0.0292
2019-10-25 0:00,9385.00,9395.00,8595.00,8780.00,7.64K,-0.0579
2019-10-26 0:00,8780.00,8980.00,8520.00,8890.00,3.90K,0.0125
2019-10-27 0:00,8825.00,8905.00,8430.00,8663.00,0.63K,-0.0255
2019-10-28 0:00,8677.50,8770.00,8590.00,8590.00,-,-0.0084
2019-10-29 0:00,8645.00,9030.00,8540.00,8975.00,2.16K,0.0448
2019-10-30 0:00,8990.00,8995.00,8740.00,8770.00,2.96K,-0.0228
2019-10-31 0:00,8830.00,8910.00,8700.00,8760.00,1.84K,-0.0011
2019-11-01 0:00,8805.00,9250.00,8795.00,9195.00,3.73K,0.0497
2019-11-02 0:00,9140.00,9250.00,9060.00,9165.00,1.83K,-0.0033
2019-11-03 0:00,9267.50,9267.50,7995.00,8042.50,-,-0.1225
2019-11-04 0:00,8265.00,8280.00,7640.00,7850.00,9.51K,-0.0239
2019-11-05 0:00,7835.00,8175.00,7755.00,7995.00,5.07K,0.0185
2019-11-06 0:00,7990.00,8025.00,7610.00,7855.00,3.91K,-0.0175
2019-11-07 0:00,7840.00,8000.00,5595.00,6010.00,16.03K,-0.2349
2019-11-08 0:00,5775.00,5935.00,4210.00,5330.00,15.53K,-0.1131
2019-11-09 0:00,5252.50,5847.50,5215.00,5330.00,-,0
2019-11-10 0:00,5850.00,5850.00,4390.00,4930.00,14.88K,-0.075
2019-11-11 0:00,4975.00,5525.00,4835.00,5380.00,6.88K,0.0913
2019-11-12 0:00,5440.00,5475.00,4990.00,5340.00,8.75K,-0.0074
2019-11-13 0:00,5380.00,6410.00,5275.00,6240.00,8.96K,0.1685
2019-11-14 0:00,6275.00,6950.00,5665.00,6210.00,6.79K,-0.0048
2019-11-15 0:00,6412.50,6477.50,5775.00,5860.00,-,-0.0564
2019-11-16 0:00,6060.00,6650.00,5685.00,6300.00,8.33K,0.0751
2019-11-17 0:00,6450.00,6885.00,6395.00,6725.00,7.84K,0.0675
2019-11-18 0:00,6740.00,6995.00,6465.00,6630.00,5.18K,-0.0141
2019-11-19 0:00,6600.00,6805.00,6520.00,6675.00,3.50K,0.0068
2019-11-20 0:00,6755.00,6855.00,6570.00,6648.40,0.46K,-0.004
2019-11-21 0:00,6925.00,6925.00,5857.50,5862.50,-,-0.1182
2019-11-22 0:00,6045.00,6535.00,5835.00,6380.00,4.34K,0.0883
2019-11-23 0:00,6505.00,6660.00,6340.00,6475.00,2.31K,0.0149
2019-11-24 0:00,6455.00,6465.00,6155.00,6210.00,2.66K,-0.0409
2019-11-25 0:00,6400.00,7345.00,6380.00,6865.00,9.59K,0.1055
2019-11-26 0:00,6890.00,7100.00,6625.00,6800.00,3.94K,-0.0095
2019-11-27 0:00,6750.00,6982.50,6725.00,6800.00,-,0
2019-11-28 0:00,6820.00,7375.00,6785.00,7330.00,10.94K,0.0779
2019-11-29 0:00,7350.00,7515.00,7105.00,7330.00,7.75K,0
2019-11-30 0:00,7195.00,7475.00,7160.00,7335.00,3.07K,0.0007
2019-12-01 0:00,7335.00,7415.00,7090.00,7290.00,2.79K,-0.0061
2019-12-02 0:00,7242.50,7355.00,6890.00,6907.50,-,-0.0525
2019-12-03 0:00,7160.00,7160.00,6555.00,6810.00,5.40K,-0.0141
2019-12-04 0:00,6855.00,7010.00,6785.00,6950.00,2.23K,0.0206
2019-12-05 0:00,6895.00,6950.00,6685.00,6740.00,2.14K,-0.0302
2019-12-06 0:00,6735.00,7205.00,6465.00,7105.00,6.36K,0.0542
2019-12-07 0:00,7105.00,7235.00,7010.00,7080.00,1.86K,-0.0035
2019-12-08 0:00,7270.00,7270.00,7195.00,7220.00,-,0.0198
2019-12-09 0:00,7200.00,7255.00,6765.00,6795.00,4.30K,-0.0589
2019-12-10 0:00,6875.00,6960.00,6780.00,6890.00,2.88K,0.014
2019-12-11 0:00,6920.00,7195.00,6830.00,7115.00,3.50K,0.0327
2019-12-12 0:00,7115.00,7805.00,7045.00,7540.00,8.04K,0.0597
2019-12-13 0:00,7610.00,7620.00,7400.00,7460.90,1.12K,-0.0105
2019-12-14 0:00,7682.50,7780.00,7640.00,7780.00,-,0.0428
2019-12-15 0:00,7665.00,7905.00,7645.00,7780.00,2.87K,0
2019-12-16 0:00,7845.00,7875.00,7735.00,7780.00,1.76K,0
2019-12-17 0:00,7800.00,9065.00,7780.00,8825.00,9.73K,0.1343
